CO_IES;NO;NE;CO;SUL;SE;CO_TURNO_ALUNO;CO_TURNO_MATUTINO;CO_TURNO_VESPERTINO;CO_TURNO_NOTURNO;CO_TURNO_INTEGRAL;CO_TURNO_N_INF;CO_ALUNO;CO_ALUNO_SITUACAO;CO_ALUNO_EVASAO;CO_ALUNO_FORMADO;NO_EVENTO;EVENTO;CO_ALUNO_CEN;CO_COR_RACA_ALUNO;IN_SEXO_ALUNO;NU_IDADE_ALUNO;IN_ALUNO_DEFICIENCIA;IN_DEF_AUDITIVA;IN_DEF_FISICA;IN_DEF_MENTAL;IN_DEF_MULTIPLA;IN_SURDEZ;IN_SURDOCEGUEIRA;IN_BAIXA_VISAO;IN_CEGUEIRA;IN_ATIVIDADE_COMPLEMENTAR;IN_RESERVA_VAGAS;IN_ING_CONVENIO_PECG;IN_RESERVA_ETNICO;IN_RESERVA_DEFICIENCIA;IN_RESERVA_ENSINO_PUBLICO;IN_RESERVA_RENDA_FAMILIAR;IN_RESERVA_OUTROS;IN_APOIO_SOCIAL;IN_APOIO_ALIMENTACAO;IN_APOIO_BOLSA_PERMANENCIA;IN_APOIO_BOLSA_TRABALHO;IN_APOIO_MATERIAL_DIDATICO;IN_APOIO_MORADIA;IN_APOIO_TRANSPORTE;IN_ATIV_ESTAG_N_OBRIG_NAO_REM;IN_ATIV_EXTENSAO_NAO_REM;IN_ATIV_MONITORIA_NAO_REM;IN_ATIV_PESQUISA_NAO_REM;IN_ATIV_ESTAG_N_OBRIG_REM;IN_ATIV_EXTENSAO_REM;IN_ATIV_MONITORIA_REM;IN_ATIV_PESQUISA_REM;ANO_INGRESSO;ANO_BASE;TEMPO;IN_DEF_SUPERDOTACAO;IN_TGD_AUTISMO_INFANTIL;IN_TGD_SINDROME_ASPERGER;IN_TGD_SINDROME_RETT;IN_TGD_TRANSTOR_DESINTEGRATIVO;T1;T2;T3;T4;T5;T6;T7;T8;T9
54;0;0;0;0;1;4;0;0;0;1;0;400010778589;6;0;1;Formado;1;1;0;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2010;2014;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0
54;0;0;0;0;1;4;0;0;0;1;0;400010778784;6;0;1;Formado;1;1;0;1;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2010;2014;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0
54;0;0;0;0;1;4;0;0;0;1;0;400010779511;6;0;1;Formado;1;1;0;1;23;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2010;2014;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0
54;0;0;0;0;1;4;0;0;0;1;0;400010779606;4;1;0;Evadido;1;1;0;1;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;2010;2014;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0
54;0;0;0;0;1;4;0;0;0;1;0;400010881545;4;1;0;Evadido;1;1;0;0;35;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2014;2014;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
54;0;0;0;0;1;4;0;0;0;1;0;400012627856;4;1;0;Evadido;1;1;0;1;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2011;2014;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
54;0;0;0;0;1;4;0;0;0;1;0;400012665701;4;1;0;Evadido;1;1;0;1;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2011;2014;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
54;0;0;0;0;1;4;0;0;0;1;0;400014476496;5;1;0;Evadido;1;1;0;1;20;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;1;0;1;1;0;0;0;0;0;0;0;0;2012;2014;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
54;0;0;0;0;1;4;0;0;0;1;0;400014476916;4;1;0;Evadido;1;1;0;1;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2012;2014;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
54;0;0;0;0;1;4;0;0;0;1;0;400016742694;4;1;0;Evadido;1;1;0;1;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2013;2014;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0
54;0;0;0;0;1;4;0;0;0;1;0;400016756485;4;1;0;Evadido;1;1;0;1;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2013;2014;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0
54;0;0;0;0;1;4;0;0;0;1;0;400019342947;4;1;0;Evadido;1;1;0;1;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2014;2014;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
54;0;0;0;0;1;4;0;0;0;1;0;400019346008;4;1;0;Evadido;1;1;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2014;2014;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
54;0;0;0;0;1;4;0;0;0;1;0;400019347120;4;1;0;Evadido;1;1;0;1;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2014;2014;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
54;0;0;0;0;1;4;0;0;0;1;0;400012668735;6;0;1;Formado;1;1;0;1;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010;2014;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0
54;0;0;0;0;1;4;0;0;0;1;0;400012773135;6;0;1;Formado;1;1;0;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2011;2014;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
54;0;0;0;0;1;4;0;0;0;1;0;400012773148;4;1;0;Evadido;1;1;0;1;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2011;2014;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
54;0;0;0;0;1;4;0;0;0;1;0;400012774511;4;1;0;Evadido;1;1;0;1;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;1;0;0;0;0;0;0;0;0;2011;2014;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
54;0;0;0;0;1;4;0;0;0;1;0;400012774865;4;1;0;Evadido;1;1;0;1;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2011;2014;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
54;0;0;0;0;1;4;0;0;0;1;0;400012776723;5;1;0;Evadido;1;1;0;1;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2011;2014;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
54;0;0;0;0;1;4;0;0;0;1;0;400012777010;4;1;0;Evadido;1;1;0;1;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2011;2014;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
54;0;0;0;0;1;4;0;0;0;1;0;400012777080;4;1;0;Evadido;1;1;0;1;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2011;2014;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
54;0;0;0;0;1;4;0;0;0;1;0;400012777176;4;1;0;Evadido;1;1;0;1;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2011;2014;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
54;0;0;0;0;1;4;0;0;0;1;0;400014288018;4;1;0;Evadido;1;1;0;1;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;2012;2014;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
54;0;0;0;0;1;4;0;0;0;1;0;400014288158;5;1;0;Evadido;1;1;0;1;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2012;2014;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
54;0;0;0;0;1;4;0;0;0;1;0;400014288377;4;1;0;Evadido;1;1;0;1;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2012;2014;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
54;0;0;0;0;1;4;0;0;0;1;0;400014475393;4;1;0;Evadido;1;1;0;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2012;2014;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
55;0;0;0;0;1;1;1;0;0;0;0;400007301207;4;1;0;Evadido;1;1;2;1;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;2012;2014;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
55;0;0;0;0;1;1;1;0;0;0;0;400007309221;4;1;0;Evadido;1;1;0;1;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2013;2014;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0
55;0;0;0;0;1;1;1;0;0;0;0;400007310278;6;0;1;Formado;1;1;0;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2014;6;0;0;0;0;0;0;0;0;0;0;1;0;0;0
55;0;0;0;0;1;1;1;0;0;0;0;400007310588;6;0;1;Formado;1;1;4;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2014;6;0;0;0;0;0;0;0;0;0;0;1;0;0;0
55;0;0;0;0;1;1;1;0;0;0;0;400018777401;4;1;0;Evadido;1;1;1;1;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2014;2014;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
55;0;0;0;0;1;1;1;0;0;0;0;400019061836;4;1;0;Evadido;1;1;1;1;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2014;2014;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
55;0;0;0;0;1;1;1;0;0;0;0;400007310718;6;0;1;Formado;1;1;1;1;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2014;6;0;0;0;0;0;0;0;0;0;0;1;0;0;0
55;0;0;0;0;1;1;1;0;0;0;0;400007310750;4;1;0;Evadido;1;1;0;1;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2014;6;0;0;0;0;0;0;0;0;0;0;1;0;0;0
55;0;0;0;0;1;1;1;0;0;0;0;400007310779;6;0;1;Formado;1;1;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2014;6;0;0;0;0;0;0;0;0;0;0;1;0;0;0
55;0;0;0;0;1;1;1;0;0;0;0;400013245003;6;0;1;Formado;1;1;1;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2011;2014;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
55;0;0;0;0;1;1;1;0;0;0;0;400013245010;6;0;1;Formado;1;1;3;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2011;2014;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
56;0;0;0;0;1;1;1;0;0;0;0;400006154215;6;0;1;Formado;1;1;1;0;25;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2011;2014;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
56;0;0;0;0;1;1;1;0;0;0;0;400006154876;4;1;0;Evadido;1;1;1;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2014;6;0;0;0;0;0;0;0;0;0;0;1;0;0;0
56;0;0;0;0;1;1;1;0;0;0;0;400006156427;6;0;1;Formado;1;1;1;1;23;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;2009;2014;6;0;0;0;0;0;0;0;0;0;0;1;0;0;0
56;0;0;0;0;1;1;1;0;0;0;0;400009248036;6;0;1;Formado;1;1;1;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010;2014;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0
56;0;0;0;0;1;1;1;0;0;0;0;400009248038;6;0;1;Formado;1;1;1;1;23;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;2010;2014;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0
56;0;0;0;0;1;1;1;0;0;0;0;400009248072;6;0;1;Formado;1;1;1;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010;2014;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0
56;0;0;0;0;1;1;1;0;0;0;0;400009250168;4;1;0;Evadido;1;1;3;1;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2014;2014;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
56;0;0;0;0;1;1;1;0;0;0;0;400011841588;6;0;1;Formado;1;1;1;0;21;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2011;2014;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
56;0;0;0;0;1;1;1;0;0;0;0;400011841593;6;0;1;Formado;1;1;1;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1;2011;2014;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
56;0;0;0;0;1;1;1;0;0;0;0;400011841594;6;0;1;Formado;1;1;1;0;21;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;2011;2014;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
56;0;0;0;0;1;1;1;0;0;0;0;400011841595;6;0;1;Formado;1;1;1;1;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2011;2014;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
56;0;0;0;0;1;1;1;0;0;0;0;400011841596;4;1;0;Evadido;1;1;1;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2011;2014;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
56;0;0;0;0;1;1;1;0;0;0;0;400011841601;6;0;1;Formado;1;1;3;1;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2011;2014;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
56;0;0;0;0;1;1;1;0;0;0;0;400011841605;4;1;0;Evadido;1;1;1;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2011;2014;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
56;0;0;0;0;1;1;1;0;0;0;0;400011841606;6;0;1;Formado;1;1;1;0;22;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;2011;2014;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
56;0;0;0;0;1;1;1;0;0;0;0;400011841608;6;0;1;Formado;1;1;1;1;21;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;2011;2014;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
56;0;0;0;0;1;1;1;0;0;0;0;400013768240;4;1;0;Evadido;1;1;1;1;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2012;2014;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
56;0;0;0;0;1;1;1;0;0;0;0;400016688696;4;1;0;Evadido;1;1;1;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2013;2014;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0
56;0;0;0;0;1;1;1;0;0;0;0;400016688698;4;1;0;Evadido;1;1;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2013;2014;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0
56;0;0;0;0;1;1;1;0;0;0;0;400018682661;4;1;0;Evadido;1;1;3;0;19;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2014;2014;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
56;0;0;0;0;1;1;1;0;0;0;0;400018682662;4;1;0;Evadido;1;1;1;0;18;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2014;2014;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
56;0;0;0;0;1;1;1;0;0;0;0;400018682679;4;1;0;Evadido;1;1;2;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2014;2014;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
254;0;0;0;0;1;3;0;0;1;0;0;400001442329;4;1;0;Evadido;1;1;9;1;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2012;2014;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
254;0;0;0;0;1;3;0;0;1;0;0;400001997793;6;0;1;Formado;1;1;3;1;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010;2014;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0
254;0;0;0;0;1;3;0;0;1;0;0;400002027165;6;0;1;Formado;1;1;3;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2009;2014;6;0;0;0;0;0;0;0;0;0;0;1;0;0;0
254;0;0;0;0;1;3;0;0;1;0;0;400002321012;6;0;1;Formado;1;1;3;1;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010;2014;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0
254;0;0;0;0;1;3;0;0;1;0;0;400003508155;4;1;0;Evadido;1;1;0;1;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2012;2014;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
254;0;0;0;0;1;3;0;0;1;0;0;400006155382;6;0;1;Formado;1;1;3;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2012;2014;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
254;0;0;0;0;1;3;0;0;1;0;0;400007432699;4;1;0;Evadido;1;1;1;1;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2011;2014;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
254;0;0;0;0;1;3;0;0;1;0;0;400009879418;4;1;0;Evadido;1;1;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010;2014;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0
254;0;0;0;0;1;3;0;0;1;0;0;400009879502;6;0;1;Formado;1;1;3;1;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2010;2014;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0
254;0;0;0;0;1;3;0;0;1;0;0;400012567946;4;1;0;Evadido;1;1;9;1;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2012;2014;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
254;0;0;0;0;1;3;0;0;1;0;0;400012571572;4;1;0;Evadido;1;1;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2012;2014;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
254;0;0;0;0;1;3;0;0;1;0;0;400013016869;6;0;1;Formado;1;1;3;1;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2011;2014;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
254;0;0;0;0;1;3;0;0;1;0;0;400013016912;6;0;1;Formado;1;1;3;1;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2011;2014;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
254;0;0;0;0;1;3;0;0;1;0;0;400013016915;4;1;0;Evadido;1;1;0;1;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2012;2014;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
254;0;0;0;0;1;3;0;0;1;0;0;400013016952;4;1;0;Evadido;1;1;0;1;22;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2011;2014;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
254;0;0;0;0;1;3;0;0;1;0;0;400013016957;4;1;0;Evadido;1;1;3;0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2012;2014;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
254;0;0;0;0;1;3;0;0;1;0;0;400013017028;6;0;1;Formado;1;1;3;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2011;2014;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
254;0;0;0;0;1;3;0;0;1;0;0;400013017064;4;1;0;Evadido;1;1;3;1;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2011;2014;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
254;0;0;0;0;1;3;0;0;1;0;0;400013017144;4;1;0;Evadido;1;1;0;1;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2011;2014;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
254;0;0;0;0;1;3;0;0;1;0;0;400013017150;6;0;1;Formado;1;1;3;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2011;2014;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
254;0;0;0;0;1;3;0;0;1;0;0;400013017154;4;1;0;Evadido;1;1;3;0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2012;2014;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
254;0;0;0;0;1;3;0;0;1;0;0;400013017157;6;0;1;Formado;1;1;3;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2011;2014;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0
254;0;0;0;0;1;3;0;0;1;0;0;400013017168;4;1;0;Evadido;1;1;0;1;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2012;2014;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
254;0;0;0;0;1;3;0;0;1;0;0;400014150057;4;1;0;Evadido;1;1;3;1;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2012;2014;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
254;0;0;0;0;1;3;0;0;1;0;0;400014150097;4;1;0;Evadido;1;1;9;0;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2012;2014;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
254;0;0;0;0;1;3;0;0;1;0;0;400014150152;4;1;0;Evadido;1;1;0;0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2012;2014;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
254;0;0;0;0;1;3;0;0;1;0;0;400014150185;4;1;0;Evadido;1;1;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2012;2014;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0
