CO_IES;CO_CATEGORIA_ADMINISTRATIVA;CO_ORGANIZACAO_ACADEMICA;TP_TURNO;CO_GRAU_ACADEMICO;CO_ALUNO;TP_SITUACAO;TP_COR_RACA;TP_SEXO;NU_ANO_NASCIMENTO;NU_MES_NASCIMENTO;NU_DIA_NASCIMENTO;IDADE;CO_NACIONALIDADE;CO_PAIS_ORIGEM;TP_DEFICIENCIA;IN_DEFICIENCIA_AUDITIVA;IN_DEFICIENCIA_FISICA;IN_DEFICIENCIA_INTELECTUAL;IN_DEFICIENCIA_MULTIPLA;IN_DEFICIENCIA_SURDEZ;IN_DEFICIENCIA_SURDOCEGUEIRA;IN_DEFICIENCIA_BAIXA_VISAO;IN_DEFICIENCIA_CEGUEIRA;DT_INGRESSO_CURSO;IN_ATIVIDADE_EXTRACURRICULAR;IN_RESERVA_VAGAS;IN_FINANCIAMENTO_ESTUDANTIL;IN_INGRESSO_VESTIBULAR;IN_INGRESSO_ENEM;IN_INGRESSO_OUTRO_TIPO_SELECAO;IN_INGRESSO_CONVENIO_PECG;IN_INGRESSO_OUTRA_FORMA;IN_RESERVA_ETNICO;IN_RESERVA_DEFICIENCIA;IN_RESERVA_ENSINO_PUBLICO;IN_RESERVA_RENDA_FAMILIAR;IN_RESERVA_OUTRA;IN_FIN_REEMB_FIES;IN_FIN_REEMB_ESTADUAL;IN_FIN_REEMB_MUNICIPAL;IN_FIN_REEMB_PROG_IES;IN_FIN_REEMB_ENT_EXTERNA;IN_FIN_REEMB_OUTRA;IN_FIN_NAOREEMB_PROUNI_INTEGR;IN_FIN_NAOREEMB_PROUNI_PARCIAL;IN_FIN_NAOREEMB_ESTADUAL;IN_FIN_NAOREEMB_MUNICIPAL;IN_FIN_NAOREEMB_PROG_IES;IN_FIN_NAOREEMB_ENT_EXTERNA;IN_FIN_NAOREEMB_OUTRA;IN_APOIO_SOCIAL;IN_APOIO_ALIMENTACAO;IN_APOIO_BOLSA_PERMANENCIA;IN_APOIO_BOLSA_TRABALHO;IN_APOIO_MATERIAL_DIDATICO;IN_APOIO_MORADIA;IN_APOIO_TRANSPORTE;IN_COMPLEMENTAR_ESTAGIO;IN_COMPLEMENTAR_EXTENSAO;IN_COMPLEMENTAR_MONITORIA;IN_COMPLEMENTAR_PESQUISA;IN_BOLSA_ESTAGIO;IN_BOLSA_EXTENSAO;IN_BOLSA_MONITORIA;IN_BOLSA_PESQUISA;IN_MATRICULA;IN_CONCLUINTE;IN_INGRESSO_TOTAL;IN_INGRESSO_PROCESSO_SELETIVO;IN_OUTRAS_FORMAS;ANO_INGRESSO;ANO_BASE;TEMPO;TP_ESCOLA_CONCLUSAO_ENS_MEDIO;IN_DEFICIENCIA_SUPERDOTACAO;IN_TGD_AUTISMO_INFANTIL;IN_TGD_SINDROME_ASPERGER;IN_TGD_SINDROME_RETT;IN_TGD_TRANSTOR_DESINTEGRATIVO;IN_ALUNO_PARFOR;TP_SEMESTRE_CONCLUSAO;IN_INGRESSO_AVALIACAO_SERIADA;IN_INGRESSO_TRANSF_EXOFFICIO;IN_INGRESSO_DECISAO_JUDICIAL;IN_INGRESSO_VAGA_NOVA;IN_INGRESSO_SELECAO_SIMPLIFICA;IN_INGRESSO_VAGA_REMANESC;IN_INGRESSO_VAGA_PROG_ESPECIAL;TP_SEMESTRE_REFERENCIA;IN_MOBILIDADE_ACADEMICA;CO_PAIS_DESTINO;CO_MOBILIDADE_ACADEMICA;CO_MOBILIDADE_ACADEMICA_INTERN;CO_IES_DESTINO;QT_CARGA_HORARIA_TOTAL;QT_CARGA_HORARIA_INTEG;IN_INGRESSO_EGRESSO
4;1;1;4;1;400018012816;4;3;1;1996;3;4;21;1;76;2;;;;;;;;;01/01/2014;0;1;;0;1;;0;;1;0;1;0;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2014;2017;4;1;;;;;;;;0;0;0;0;0;0;0;1;;;;;;3000;0;0
4;1;1;4;1;400018013212;4;3;2;1986;9;7;31;1;76;2;;;;;;;;;01/01/2014;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2014;2017;4;1;;;;;;;;0;0;0;0;0;0;0;2;;;;;;3000;0;0
4;1;1;4;1;400018013365;2;1;2;1995;1;11;22;1;76;0;;;;;;;;;01/01/2016;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2016;2017;2;2;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3000;0;0
4;1;1;4;1;400018013949;2;3;1;1996;7;14;21;1;76;0;;;;;;;;;01/01/2014;0;1;;0;0;;0;;1;0;1;1;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2014;2017;4;1;;;;;;;;1;0;0;0;0;0;0;2;0;;;;;3000;570;0
4;1;1;4;1;400018013996;4;0;1;1984;4;23;33;1;76;2;;;;;;;;;01/01/2014;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2014;2017;4;2;;;;;;;;0;0;0;0;0;0;0;1;;;;;;3000;0;0
4;1;1;4;1;400018014035;2;1;2;1995;8;17;22;1;76;0;;;;;;;;;01/01/2015;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2015;2017;3;2;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3000;0;0
4;1;1;4;1;400018014050;2;3;1;1995;12;18;22;1;76;2;;;;;;;;;01/01/2014;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2014;2017;4;1;;;;;;;;1;0;0;0;0;0;0;2;0;;;;;3000;585;0
4;1;1;4;1;400018014158;2;2;1;1995;9;11;22;1;76;0;;;;;;;;;01/01/2014;1;1;;0;0;;0;;1;0;1;1;0;;;;;;;;;;;;;;0;;;;;;;0;1;0;0;;0;;;1;0;0;;;2014;2017;4;1;;;;;;;;1;0;0;0;0;0;0;2;0;;;;;3000;660;0
4;1;1;4;1;400018014271;2;3;2;1994;4;29;23;1;76;0;;;;;;;;;01/01/2014;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2014;2017;4;1;;;;;;;;1;0;0;0;0;0;0;2;0;;;;;3000;315;0
4;1;1;4;1;400018014925;4;3;2;1995;2;23;22;1;76;0;;;;;;;;;01/01/2014;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2014;2017;4;2;;;;;;;;1;0;0;0;0;0;0;2;;;;;;3000;420;0
4;1;1;4;1;400018015122;4;3;2;1995;12;21;22;1;76;0;;;;;;;;;01/01/2014;0;1;;0;0;;0;;1;0;1;1;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2014;2017;4;1;;;;;;;;1;0;0;0;0;0;0;1;;;;;;3000;0;0
4;1;1;4;1;400018015129;2;3;1;1996;2;2;21;1;76;0;;;;;;;;;01/01/2014;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2014;2017;4;1;;;;;;;;1;0;0;0;0;0;0;2;0;;;;;3000;630;0
4;1;1;4;1;400018015242;2;3;1;1995;9;28;22;1;76;0;;;;;;;;;01/01/2014;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2014;2017;4;1;;;;;;;;1;0;0;0;0;0;0;2;0;;;;;3000;435;0
4;1;1;4;1;400018015348;2;3;2;1995;12;22;22;1;76;0;;;;;;;;;01/01/2014;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2014;2017;4;2;;;;;;;;1;0;0;0;0;0;0;2;0;;;;;3000;2325;0
4;1;1;4;1;400018015689;2;3;2;1995;12;28;22;1;76;0;;;;;;;;;01/01/2014;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2014;2017;4;2;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3000;795;0
4;1;1;4;1;400018015741;4;3;1;1996;10;23;21;1;76;2;;;;;;;;;01/01/2014;0;1;;0;0;;0;;1;0;1;0;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2014;2017;4;1;;;;;;;;1;0;0;0;0;0;0;1;;;;;;3000;225;0
4;1;1;4;1;400018015787;2;0;1;1993;3;23;24;1;76;0;;;;;;;;;01/01/2014;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2014;2017;4;1;;;;;;;;1;0;0;0;0;0;0;2;0;;;;;3000;735;0
4;1;1;4;1;400018016479;2;3;1;1994;9;30;23;1;76;0;;;;;;;;;01/01/2014;0;1;;0;1;;0;;1;0;1;1;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2014;2017;4;1;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3000;165;0
4;1;1;4;1;400018016497;2;3;1;1995;8;8;22;1;76;0;;;;;;;;;01/01/2014;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2014;2017;4;1;;;;;;;;1;0;0;0;0;0;0;2;0;;;;;3000;750;0
4;1;1;4;1;400018016960;2;3;2;1996;7;29;21;1;76;0;;;;;;;;;01/01/2016;1;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;1;0;0;;0;;;1;0;0;;;2016;2017;2;2;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3000;900;0
4;1;1;4;1;400018017028;2;2;1;1996;4;15;21;1;76;0;;;;;;;;;01/01/2014;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2014;2017;4;2;;;;;;;;1;0;0;0;0;0;0;2;0;;;;;3000;570;0
4;1;1;4;1;400018017041;2;3;2;1996;6;27;21;1;76;0;;;;;;;;;01/01/2014;1;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;0;0;1;;;;1;1;0;0;;;2014;2017;4;2;;;;;;;;1;0;0;0;0;0;0;2;0;;;;;3000;2355;0
4;1;1;4;1;400018019887;2;1;2;1995;11;15;22;1;76;0;;;;;;;;;01/01/2017;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;1;;;2017;2017;1;1;;;;;;;;0;0;0;1;0;0;0;2;0;;;;;3000;0;0
4;1;1;4;1;400018019907;4;1;2;1996;1;31;21;1;76;2;;;;;;;;;01/01/2014;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2014;2017;4;1;;;;;;;;0;0;0;0;0;0;0;1;;;;;;3000;345;0
4;1;1;4;1;400018020224;4;1;2;1995;7;12;22;1;76;0;;;;;;;;;01/01/2014;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;1;1;0;0;0;0;0;;;;;;;;;0;0;0;;;2014;2017;4;2;;;;;;;;0;0;0;0;0;0;0;1;;;;;;3000;345;0
4;1;1;4;1;400018020285;3;1;2;1996;4;10;21;1;76;0;;;;;;;;;01/01/2015;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2015;2017;3;2;;;;;;;;0;0;0;0;0;0;0;2;;;;;;3000;0;0
4;1;1;4;1;400018020393;4;2;2;1995;10;24;22;1;76;0;;;;;;;;;01/01/2014;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2014;2017;4;2;;;;;;;;1;0;0;0;0;0;0;2;;;;;;3000;300;0
4;1;1;4;1;400018020954;4;1;1;1995;12;19;22;1;76;0;;;;;;;;;01/01/2014;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2014;2017;4;2;;;;;;;;1;0;0;0;0;0;0;1;;;;;;3000;0;0
4;1;1;4;1;400018723257;2;3;1;1996;1;3;21;1;76;0;;;;;;;;;01/01/2017;1;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;1;0;0;;0;;;1;0;1;;;2017;2017;1;1;;;;;;;;0;0;0;1;0;0;0;2;0;;;;;3000;390;0
4;1;1;4;1;400018793418;2;3;2;1960;3;1;57;1;76;0;;;;;;;;;01/01/2015;0;1;;0;1;;0;;1;0;1;0;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2015;2017;3;1;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3000;630;0
4;1;1;4;1;400019257245;2;3;2;1996;4;12;21;1;76;2;;;;;;;;;01/01/2015;0;1;;0;1;;0;;1;0;1;0;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2015;2017;3;1;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3000;1110;0
4;1;1;4;1;400019269065;2;3;1;1991;10;27;26;1;76;0;;;;;;;;;01/01/2017;0;1;;0;1;;0;;0;0;1;1;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;1;;;2017;2017;1;1;;;;;;;;0;0;0;1;0;0;0;2;0;;;;;3000;0;0
4;1;1;4;1;400019916531;2;3;2;1995;6;6;22;1;76;2;;;;;;;;;01/01/2015;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2015;2017;3;1;;;;;;;;1;0;0;0;0;0;0;2;0;;;;;3000;2265;0
4;1;1;4;1;400019916740;2;3;2;1996;4;14;21;1;76;0;;;;;;;;;01/01/2015;0;1;;0;0;;0;;1;0;1;1;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2015;2017;3;1;;;;;;;;1;0;0;0;0;0;0;2;0;;;;;3000;0;0
4;1;1;4;1;400019917247;2;2;1;1996;2;23;21;1;76;0;;;;;;;;;01/01/2015;1;1;;0;1;;0;;1;0;1;1;0;;;;;;;;;;;;;;0;;;;;;;1;0;0;0;1;;;;1;0;0;;;2015;2017;3;1;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3000;1845;0
4;1;1;4;1;400019917480;2;1;2;1997;11;21;20;1;76;0;;;;;;;;;01/01/2015;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2015;2017;3;1;;;;;;;;1;0;0;0;0;0;0;2;0;;;;;3000;255;0
4;1;1;4;1;400019917545;2;3;1;1996;3;9;21;2;76;2;;;;;;;;;01/01/2015;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2015;2017;3;1;;;;;;;;1;0;0;0;0;0;0;2;0;;;;;3000;0;0
4;1;1;4;1;400019917680;2;1;1;1997;6;16;20;1;76;0;;;;;;;;;01/01/2015;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2015;2017;3;2;;;;;;;;1;0;0;0;0;0;0;2;0;;;;;3000;1995;0
4;1;1;4;1;400019917807;2;3;2;1996;5;3;21;1;76;2;;;;;;;;;01/01/2015;0;1;;0;0;;0;;1;0;1;1;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2015;2017;3;1;;;;;;;;1;0;0;0;0;0;0;2;0;;;;;3000;1545;0
4;1;1;4;1;400019918037;2;3;1;1997;3;19;20;1;76;0;;;;;;;;;01/01/2015;0;1;;0;0;;0;;1;0;1;1;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2015;2017;3;1;;;;;;;;1;0;0;0;0;0;0;2;0;;;;;3000;405;0
4;1;1;4;1;400019918050;2;3;2;1997;4;9;20;1;76;0;;;;;;;;;01/01/2015;0;1;;0;1;;0;;1;0;1;1;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2015;2017;3;1;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3000;0;0
4;1;1;4;1;400019918289;3;3;2;1997;2;27;20;1;76;0;;;;;;;;;01/01/2015;0;1;;0;1;;0;;1;0;1;1;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2015;2017;3;1;;;;;;;;0;0;0;0;0;0;0;2;;;;;;3000;0;0
4;1;1;4;1;400019918306;2;3;1;1996;4;9;21;1;76;0;;;;;;;;;01/01/2015;0;1;;0;1;;0;;1;0;1;1;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2015;2017;3;1;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3000;735;0
4;1;1;4;1;400019918549;2;3;2;1997;3;7;20;1;76;0;;;;;;;;;01/01/2015;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2015;2017;3;1;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3000;60;0
4;1;1;4;1;400019918895;2;3;1;1996;1;26;21;1;76;0;;;;;;;;;01/01/2015;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2015;2017;3;2;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3000;1755;0
4;1;1;4;1;400019918942;2;3;2;1996;7;20;21;1;76;0;;;;;;;;;01/01/2016;0;1;;0;1;;0;;1;0;1;0;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2016;2017;2;1;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3000;0;0
4;1;1;4;1;400019919056;4;1;2;1996;12;29;21;1;76;0;;;;;;;;;01/01/2015;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2015;2017;3;1;;;;;;;;1;0;0;0;0;0;0;2;;;;;;3000;615;0
4;1;1;4;1;400019919140;2;3;1;1997;3;24;20;2;76;2;;;;;;;;;01/01/2015;0;1;;0;0;;0;;1;0;1;0;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2015;2017;3;1;;;;;;;;1;0;0;0;0;0;0;2;0;;;;;3000;1725;0
4;1;1;4;1;400019919250;2;3;1;1997;7;26;20;1;76;0;;;;;;;;;01/01/2015;0;1;;0;1;;0;;1;0;1;0;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2015;2017;3;1;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3000;0;0
4;1;1;4;1;400019919306;2;1;2;1997;11;15;20;1;76;0;;;;;;;;;01/01/2015;1;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;0;0;1;;;;1;1;0;0;;;2015;2017;3;1;;;;;;;;1;0;0;0;0;0;0;2;0;;;;;3000;2295;0
4;1;1;4;1;400019919626;2;3;1;1993;12;10;24;2;76;0;;;;;;;;;01/01/2015;1;1;;0;1;;0;;1;0;1;1;0;;;;;;;;;;;;;;0;;;;;;;0;1;0;0;;0;;;1;0;0;;;2015;2017;3;1;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3000;180;0
4;1;1;4;1;400019919627;2;3;1;1994;7;23;23;1;76;0;;;;;;;;;01/01/2015;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2015;2017;3;2;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3000;1305;0
4;1;1;4;1;400019919765;2;3;2;1997;6;29;20;1;76;0;;;;;;;;;01/01/2015;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2015;2017;3;2;;;;;;;;1;0;0;0;0;0;0;2;0;;;;;3000;0;0
4;1;1;4;1;400019919843;2;1;1;1999;4;15;18;1;76;0;;;;;;;;;01/01/2015;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2015;2017;3;1;;;;;;;;1;0;0;0;0;0;0;2;0;;;;;3000;330;0
4;1;1;4;1;400019919912;2;1;1;1996;5;31;21;1;76;0;;;;;;;;;01/01/2015;1;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;1;1;0;0;1;0;;;1;0;0;;;2015;2017;3;2;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3000;1395;0
4;1;1;4;1;400019920048;2;1;2;1995;8;28;22;1;76;0;;;;;;;;;01/01/2015;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2015;2017;3;2;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3000;885;0
4;1;1;4;1;400019920130;2;1;2;1997;1;28;20;1;76;0;;;;;;;;;01/01/2015;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2015;2017;3;2;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3000;75;0
4;1;1;4;1;400019920151;2;3;2;1997;12;13;20;2;76;0;;;;;;;;;01/01/2015;0;1;;0;1;;0;;1;0;1;1;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2015;2017;3;1;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3000;750;0
4;1;1;4;1;400019920443;2;3;1;1996;10;16;21;1;76;0;;;;;;;;;01/01/2015;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2015;2017;3;1;;;;;;;;1;0;0;0;0;0;0;2;0;;;;;3000;0;0
4;1;1;4;1;400019920732;2;3;2;1993;9;12;24;1;76;0;;;;;;;;;01/01/2015;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2015;2017;3;2;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3000;60;0
4;1;1;4;1;400019920812;2;1;2;1985;8;23;32;1;76;0;;;;;;;;;01/01/2015;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2015;2017;3;1;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3000;585;0
4;1;1;4;1;400021276064;2;1;1;1997;5;20;20;1;76;0;;;;;;;;;01/01/2017;1;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;1;0;0;;0;;;1;0;1;;;2017;2017;1;1;;;;;;;;0;0;0;1;0;0;0;2;0;;;;;3000;390;0
4;1;1;4;1;400021284266;3;1;1;1997;9;11;20;1;76;0;;;;;;;;;01/01/2016;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;0;;;2016;2017;2;1;;;;;;;;0;0;0;0;0;0;0;2;;;;;;3000;195;0
4;1;1;4;1;400021285104;2;3;2;1996;4;13;21;1;76;0;;;;;;;;;01/01/2017;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;1;;;2017;2017;1;1;;;;;;;;0;0;0;1;0;0;0;2;0;;;;;3000;465;0
4;1;1;4;1;400021325964;2;3;1;1996;2;19;21;1;76;0;;;;;;;;;01/01/2016;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2016;2017;2;2;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3000;690;0
4;1;1;4;1;400022245964;2;3;2;1996;4;11;21;1;76;0;;;;;;;;;01/01/2017;0;1;;0;1;;0;;1;0;1;0;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;1;;;2017;2017;1;1;;;;;;;;0;0;0;1;0;0;0;2;0;;;;;3000;195;0
4;1;1;4;1;400022406121;2;3;2;1998;1;2;19;1;76;0;;;;;;;;;01/01/2016;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2016;2017;2;2;;;;;;;;1;0;0;0;0;0;0;2;0;;;;;3000;195;0
4;1;1;4;1;400022406392;2;3;2;1995;6;28;22;1;76;2;;;;;;;;;01/01/2016;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2016;2017;2;1;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3000;60;0
4;1;1;4;1;400022406411;2;3;1;1997;10;3;20;1;76;2;;;;;;;;;01/01/2016;1;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;0;0;1;;;;1;1;0;0;;;2016;2017;2;2;;;;;;;;1;0;0;0;0;0;0;2;0;;;;;3000;1455;0
4;1;1;4;1;400022408655;2;3;1;1997;12;4;20;1;76;2;;;;;;;;;01/01/2016;1;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;1;0;0;;0;;;1;0;0;;;2016;2017;2;1;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3000;720;0
4;1;1;4;1;400022408704;2;3;2;1998;4;2;19;1;76;0;;;;;;;;;01/01/2016;0;1;;0;1;;0;;1;0;1;1;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2016;2017;2;1;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3000;0;0
4;1;1;4;1;400022408716;4;1;1;1998;4;24;19;2;76;0;;;;;;;;;01/01/2017;0;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;0;0;1;;;2017;2017;1;1;;;;;;;;0;0;0;1;0;0;0;2;;;;;;3000;0;0
4;1;1;4;1;400022408761;2;4;1;1998;11;14;19;2;76;0;;;;;;;;;01/01/2016;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2016;2017;2;1;;;;;;;;1;0;0;0;0;0;0;2;0;;;;;3000;780;0
4;1;1;4;1;400022409005;2;3;2;1995;10;7;22;1;76;0;;;;;;;;;01/01/2017;1;0;;0;1;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;1;0;0;;0;;;1;0;1;;;2017;2017;1;1;;;;;;;;0;0;0;1;0;0;0;2;0;;;;;3000;390;0
4;1;1;4;1;400022409120;2;3;1;1998;1;6;19;1;76;0;;;;;;;;;01/01/2016;0;1;;0;0;;0;;1;0;1;0;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2016;2017;2;1;;;;;;;;1;0;0;0;0;0;0;2;0;;;;;3000;90;0
4;1;1;4;1;400022412550;2;2;1;1997;3;6;20;1;76;0;;;;;;;;;01/01/2016;0;1;;0;1;;0;;1;0;1;0;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2016;2017;2;1;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3000;0;0
4;1;1;4;1;400022413153;2;3;1;1997;10;22;20;1;76;0;;;;;;;;;01/01/2016;0;1;;0;1;;0;;1;0;1;1;0;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2016;2017;2;1;;;;;;;;0;0;0;0;0;0;0;2;0;;;;;3000;195;0
4;1;1;4;1;400022413328;2;3;2;1998;6;1;19;2;76;2;;;;;;;;;01/01/2016;0;0;;0;0;;0;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;1;0;0;;;2016;2017;2;2;;;;;;;;1;0;0;0;0;0;0;2;0;;;;;3000;465;0
